,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,bootstrap,auc,f1,sensitivity,specificity,accuracy
Outer 0,68,4,1,0.9010632575774782,3,True,0.6715328467153284,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 1,68,3,4,0.6708378330645934,3,True,0.7691920463126101,0.0,0.0,1.0,0.8253012048192772
Outer 2,63,2,3,0.741932856787862,1,True,0.7626478731437201,0.0,0.0,1.0,0.8253012048192772
Outer 3,64,5,1,0.8950436753521037,2,True,0.6881449786055877,0.0,0.0,1.0,0.8253012048192772
Outer 4,48,4,3,0.7520328406698493,3,True,0.7583689906871381,0.0,0.0,1.0,0.8253012048192772
Outer 5,68,2,4,0.906029338918457,3,True,0.7571104958469671,0.0,0.0,1.0,0.8253012048192772
Outer 6,32,5,3,0.9360661899703849,8,True,0.6347847973823307,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 7,45,2,1,0.861239161845309,4,True,0.7241379310344829,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 8,50,5,1,0.9839951190233303,3,True,0.7659199597281652,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 9,59,2,4,0.8549462241571388,10,True,0.7991442235086835,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 10,53,4,4,0.701589063156284,10,True,0.7752328215454316,0.0,0.0,0.9854014598540146,0.8132530120481928
Outer 11,69,5,3,0.8808674819466549,4,True,0.7772464132897056,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 12,65,3,2,0.699395746123222,4,True,0.6909136672539642,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 13,62,5,4,0.7685935344401968,8,True,0.7611376793355147,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 14,63,4,2,0.9477207554432867,2,True,0.8520010067958721,0.0,0.0,1.0,0.8253012048192772
Outer 15,69,4,4,0.8909947406948451,8,True,0.7331990938837151,0.2424242424242424,0.13793103448275862,1.0,0.8493975903614458
Outer 16,70,2,4,0.6703374025134285,4,True,0.6929272589982381,0.0,0.0,1.0,0.8253012048192772
Outer 17,70,3,3,0.8986735011190075,2,True,0.8210420337276617,0.0,0.0,1.0,0.8253012048192772
Outer 18,65,3,2,0.9229942553749446,7,True,0.6675056632267807,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 19,60,4,2,0.8430889402551542,5,True,0.7757362194815001,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 20,45,5,4,0.8013236320519416,7,True,0.7465391391895293,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 21,61,3,3,0.8723496001175102,5,True,0.6956959476466147,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 22,51,3,4,0.5348440090958265,3,True,0.7498112257739743,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 23,69,5,1,0.8246384057500813,5,True,0.7853007802668008,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 24,67,4,1,0.834958591310609,4,True,0.7868109740750062,0.0,0.0,1.0,0.8253012048192772
Outer 25,75,2,3,0.7462104876611868,3,True,0.6941857538384093,0.0,0.0,1.0,0.8253012048192772
Outer 26,68,4,3,0.9121005494601929,3,True,0.775484520513466,0.0,0.0,1.0,0.8253012048192772
Outer 27,56,2,4,0.710224747980546,9,True,0.6755600302038762,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 28,73,4,3,0.9275121990920348,6,True,0.6856279889252455,0.0606060606060606,0.034482758620689655,0.9781021897810219,0.8132530120481928
Outer 29,57,3,4,0.9989264666014758,3,True,0.7676818525044048,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 30,51,2,3,0.6817190592463684,3,True,0.7183488547696955,0.0,0.0,1.0,0.8253012048192772
Outer 31,39,4,2,0.9391269387758967,6,True,0.7470425371255979,0.1212121212121212,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 32,53,3,3,0.9955171586360181,2,True,0.8620689655172414,0.0,0.0,1.0,0.8253012048192772
Outer 33,74,4,3,0.9518379635721663,3,True,0.793103448275862,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 34,66,5,3,0.9896500642370998,2,True,0.7055122073999497,0.0,0.0,1.0,0.8253012048192772
Outer 35,63,2,4,0.8268308747456456,6,True,0.7203624465139693,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 36,56,3,3,0.7992773764513419,7,True,0.7324439969796124,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 37,74,5,4,0.6613121888873499,8,True,0.7284168134910647,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 38,75,5,4,0.9238467677355391,10,True,0.7412534608608105,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 39,54,4,1,0.5527559967013389,5,True,0.7382330732443997,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 40,69,5,3,0.6025390860291355,6,True,0.7533350113264536,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 41,58,2,4,0.9305047335068835,2,True,0.810470677070224,0.0,0.0,1.0,0.8253012048192772
Outer 42,58,3,2,0.8766501159669466,7,True,0.668764158066952,0.0,0.0,1.0,0.8253012048192772
Outer 43,72,3,3,0.5791998089630644,4,True,0.7792600050339793,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 44,58,5,3,0.9655430273505654,5,True,0.8671029448779259,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 45,71,4,4,0.6582728229555452,4,True,0.7180971558016612,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 46,60,4,3,0.8665894765033967,3,True,0.7525799144223508,0.0,0.0,1.0,0.8253012048192772
Outer 47,67,5,4,0.9500681552640442,9,True,0.7971306317644098,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 48,73,5,1,0.7883061407811941,3,True,0.7269066196828593,0.0,0.0,1.0,0.8253012048192772
Outer 49,69,5,1,0.918320714861195,3,True,0.762396174175686,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 50,62,4,2,0.881409262832165,3,True,0.8066951925497106,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 51,58,2,1,0.8948174917808424,4,True,0.7535867102944878,0.0,0.0,1.0,0.8253012048192772
Outer 52,34,4,3,0.9709042776839418,5,True,0.5426629750818022,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 53,55,5,2,0.7207622398425818,4,True,0.7082808960483261,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 54,74,4,4,0.7403177946295043,7,True,0.7709539390888498,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 55,64,2,2,0.5697559143394548,8,True,0.717845456833627,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 56,70,4,2,0.6378580731225238,9,True,0.7060156053360181,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 57,51,2,1,0.7861032150509634,6,True,0.8119808708784294,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 58,50,5,4,0.9867473101487507,8,True,0.7379813742763655,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 59,75,2,4,0.9715263398777638,10,True,0.7714573370249183,0.29411764705882354,0.1724137931034483,1.0,0.8554216867469879
Outer 60,69,3,3,0.8356964447885175,7,True,0.7055122073999496,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 61,61,5,4,0.9688567569456497,5,True,0.774477724641329,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 62,37,4,3,0.8517190708338979,7,True,0.6959476466146489,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 63,74,2,3,0.8599350352069604,2,True,0.7372262773722628,0.0,0.0,1.0,0.8253012048192772
Outer 64,65,4,1,0.6551456717183011,4,True,0.7822803926503902,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 65,62,3,3,0.9175439184623,9,True,0.7246413289705513,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 66,68,5,2,0.8887039899810951,9,True,0.7830354895544929,0.0,0.0,1.0,0.8253012048192772
Outer 67,68,2,3,0.968639478520003,3,True,0.7827837905864586,0.0,0.0,1.0,0.8253012048192772
Outer 68,70,5,3,0.924943123953665,10,True,0.6564309086332746,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 69,59,5,4,0.8281118973060873,9,True,0.7654165617920967,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 70,48,5,2,0.9052563842356731,3,True,0.7347092876919205,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 71,70,5,1,0.6986909185254178,3,True,0.7316889000755097,0.0,0.0,1.0,0.8253012048192772
Outer 72,39,4,2,0.8874657725453664,7,True,0.7767430153536371,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 73,56,4,4,0.8309386659525337,6,True,0.8061917946136422,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 74,60,4,4,0.6972397926977133,4,True,0.6664988673546438,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 75,69,5,1,0.8398845718206451,3,True,0.7301787062673043,0.0,0.0,1.0,0.8253012048192772
Outer 76,65,4,2,0.9954805729611282,2,True,0.8429398439466398,0.0,0.0,1.0,0.8253012048192772
Outer 77,62,2,3,0.7157706981820605,10,True,0.6911653662219985,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 78,60,3,4,0.8851680403796919,8,True,0.59904354392147,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 79,62,2,4,0.9543235887409435,10,True,0.7198590485779008,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 80,67,5,3,0.9777509438648334,4,True,0.7085325950163605,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 81,53,5,1,0.9217140516276181,5,True,0.6775736219481501,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 82,72,3,4,0.8870026495985395,4,True,0.670022652907123,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 83,73,4,3,0.899715103408118,4,True,0.7450289453813239,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 84,71,2,4,0.7007304795405485,6,True,0.7699471432167129,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 85,47,2,3,0.6519940245272764,9,True,0.6924238610621697,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 86,61,4,1,0.769304180020713,5,True,0.7553486030707274,0.0,0.0,1.0,0.8253012048192772
Outer 87,74,4,2,0.8139079470297086,4,True,0.772212433929021,0.0,0.0,1.0,0.8253012048192772
Outer 88,54,2,3,0.9983431466447763,8,True,0.735212685627989,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 89,69,2,4,0.7935807165607836,6,True,0.7588723886232066,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 90,72,5,4,0.5927010065487224,8,True,0.6972061414548201,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 91,46,3,3,0.9111959130407717,4,True,0.6667505663226782,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 92,75,3,1,0.7128653683383066,5,True,0.7520765164862824,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 93,73,4,3,0.852690734259139,2,True,0.6093632016108734,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 94,71,4,4,0.9537977379359268,10,True,0.7447772464132897,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 95,59,2,2,0.5037434303775421,7,True,0.8132393657186006,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 96,57,3,4,0.7976250687323028,3,True,0.8036748049332997,0.0,0.0,1.0,0.8253012048192772
Outer 97,57,4,4,0.9024644321352877,6,True,0.7616410772715831,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 98,46,2,4,0.9931514069751699,8,True,0.7553486030707274,0.2424242424242424,0.13793103448275862,1.0,0.8493975903614458
Outer 99,51,4,3,0.9736549786070314,9,True,0.7923483513717594,0.0,0.0,1.0,0.8253012048192772
Outer 100,72,3,4,0.6788461746197944,7,True,0.701485023911402,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 101,75,2,1,0.903490528205029,4,True,0.7805184998741505,0.2352941176470588,0.13793103448275862,0.9927007299270073,0.8433734939759037
Outer 102,66,2,2,0.9759553704591553,8,True,0.7661716586961993,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 103,44,5,4,0.7353704868418824,2,True,0.7981374276365466,0.0,0.0,1.0,0.8253012048192772
Outer 104,72,4,3,0.7997853979035863,8,True,0.8175182481751825,0.2424242424242424,0.13793103448275862,1.0,0.8493975903614458
Outer 105,69,5,3,0.7691252931092195,9,True,0.627485527309338,0.29411764705882354,0.1724137931034483,1.0,0.8554216867469879
Outer 106,67,5,1,0.8881522494633025,3,True,0.6745532343317393,0.0,0.0,1.0,0.8253012048192772
Outer 107,72,2,3,0.6442222389564813,9,True,0.8472187264032217,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 108,55,5,3,0.7610906141423407,8,True,0.7203624465139693,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 109,68,5,3,0.6139445130336687,3,True,0.7686886483765417,0.0,0.0,1.0,0.8253012048192772
Outer 110,74,2,4,0.9852486333541486,9,True,0.6967027435187516,0.17647058823529413,0.10344827586206896,0.9854014598540146,0.8313253012048193
Outer 111,74,5,4,0.8180926638260426,5,True,0.7384847722124339,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 112,73,2,3,0.897622926898632,3,True,0.7855524792348351,0.0,0.0,1.0,0.8253012048192772
Outer 113,66,2,1,0.9109567048251554,3,True,0.7488044299018374,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 114,56,3,4,0.9648804241201983,6,True,0.8311099924490309,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 115,59,4,1,0.813810980784604,8,True,0.795117040020136,0.0,0.0,0.9854014598540146,0.8132530120481928
Outer 116,43,3,3,0.7709841572421396,3,True,0.7354643845960231,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 117,71,2,4,0.638039902961634,1,True,0.7090359929524289,0.0,0.0,1.0,0.8253012048192772
Outer 118,61,4,1,0.7181867684593707,4,True,0.6750566322678078,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 119,64,2,4,0.9763466546720407,3,True,0.7329473949156808,0.0,0.0,1.0,0.8253012048192772
Outer 120,63,5,3,0.8019064857644629,7,True,0.7404983639567078,0.0,0.0,1.0,0.8253012048192772
Outer 121,65,3,1,0.9792615978354755,4,True,0.7143216712811478,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 122,70,5,3,0.7153965908151037,4,True,0.7072741001761893,0.0,0.0,1.0,0.8253012048192772
Outer 123,64,2,4,0.935781376534034,9,True,0.6821042033727661,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 124,50,4,4,0.7986148953528366,6,True,0.7233828341303801,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 125,75,2,1,0.753065718891377,5,True,0.7835388874905613,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 126,66,4,3,0.9550202358263642,9,True,0.7256481248426881,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 127,71,2,1,0.9295440450393484,3,True,0.7795117040020135,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 128,70,2,1,0.9180814059328662,6,True,0.7654165617920967,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 129,69,2,4,0.6819852168120899,2,True,0.8099672791341556,0.0,0.0,1.0,0.8253012048192772
Outer 130,67,4,3,0.9177458025195876,4,True,0.7306821042033728,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 131,70,5,4,0.8648453343318223,2,True,0.785300780266801,0.0,0.0,1.0,0.8253012048192772
Outer 132,69,2,3,0.9908049853029682,4,True,0.7734709287691921,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 133,71,2,4,0.923435585392617,5,True,0.7508180216461113,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 134,74,2,1,0.8648540842190765,7,True,0.7485527309338033,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 135,68,2,4,0.6836782376056891,5,True,0.7699471432167128,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 136,68,4,1,0.8983265280182232,6,True,0.6853762899572111,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 137,72,2,3,0.7600293338049305,4,True,0.7153284671532847,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 138,69,5,4,0.9520343860107677,8,True,0.7686886483765416,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 139,57,5,1,0.8368429795058356,9,True,0.7545935061666248,0.28571428571428575,0.1724137931034483,0.9927007299270073,0.8493975903614458
Outer 140,75,5,4,0.9767652241640211,5,True,0.8157563553989429,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 141,71,5,2,0.9301313616205711,2,True,0.7309338031714071,0.0,0.0,1.0,0.8253012048192772
Outer 142,55,3,4,0.870396594931717,10,True,0.775484520513466,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 143,69,4,3,0.6336987251429365,5,True,0.7634029700478228,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 144,75,2,1,0.871307924111741,1,True,0.683110999244903,0.0,0.0,1.0,0.8253012048192772
Outer 145,75,3,4,0.9136479227384935,3,True,0.7905864585955198,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 146,65,4,4,0.6693881939617479,6,True,0.7734709287691921,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 147,49,4,4,0.7440819914972221,8,True,0.7538384092625221,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 148,41,2,4,0.9794563545057374,2,True,0.830103196576894,0.0,0.0,1.0,0.8253012048192772
Outer 149,59,2,4,0.7707070434049454,6,True,0.6961993455826831,0.17647058823529413,0.10344827586206896,0.9854014598540146,0.8313253012048193
Outer 150,70,2,3,0.9363271043804143,6,True,0.630757613893783,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 151,65,3,4,0.9053672737685109,5,True,0.6710294487792601,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 152,72,2,2,0.5885366581401873,3,True,0.7553486030707274,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 153,75,2,3,0.9493471461024838,3,True,0.7878177699471433,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 154,70,2,3,0.8372496212099262,4,True,0.7641580669519256,0.0,0.0,1.0,0.8253012048192772
Outer 155,64,3,1,0.6035811146231528,6,True,0.7858041782028694,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 156,63,4,4,0.8156321795299859,4,True,0.760382582431412,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 157,67,3,3,0.9940954834889931,3,True,0.8084570853259501,0.0,0.0,1.0,0.8253012048192772
Outer 158,71,5,3,0.6411323354992438,10,True,0.6994714321671281,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 159,56,5,4,0.7039609780759221,9,True,0.7450289453813239,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 160,65,3,3,0.8986014366408769,6,True,0.7996476214447521,0.29411764705882354,0.1724137931034483,1.0,0.8554216867469879
Outer 161,69,3,2,0.7825583673090826,2,True,0.7206141454820035,0.0,0.0,1.0,0.8253012048192772
Outer 162,68,4,4,0.5268037253977088,5,True,0.8245658192801409,0.0,0.0,1.0,0.8253012048192772
Outer 163,24,2,4,0.9792692349163392,10,True,0.6760634281399446,0.2424242424242424,0.13793103448275862,1.0,0.8493975903614458
Outer 164,65,2,3,0.7050840720679665,6,True,0.8119808708784293,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 165,51,2,2,0.9850967738953278,5,True,0.7110495846967028,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 166,75,3,3,0.9160733270478552,9,True,0.6662471683866096,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 167,47,5,1,0.9494014092533228,4,True,0.7034986156556757,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 168,50,4,3,0.9574576538123127,4,True,0.6883966775736219,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 169,75,2,3,0.9883048979259952,7,True,0.8361439718097156,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 170,73,4,3,0.717484625094795,5,True,0.8099672791341556,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 171,47,2,1,0.9779716524045989,3,True,0.7435187515731185,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 172,69,5,4,0.8974587273566358,3,True,0.7593757865592751,0.0,0.0,1.0,0.8253012048192772
Outer 173,57,4,4,0.9374372493731782,5,True,0.6783287188522527,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 174,56,2,4,0.9884158984292125,5,True,0.7354643845960231,0.0,0.0,1.0,0.8253012048192772
Outer 175,60,3,3,0.9414854906527066,10,True,0.7266549207148251,0.0,0.0,1.0,0.8253012048192772
Outer 176,16,3,3,0.9987437698107242,9,True,0.6619682859300277,0.0,0.0,1.0,0.8253012048192772
Outer 177,75,3,4,0.8348759646578311,6,True,0.6899068713818274,0.1212121212121212,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 178,74,5,4,0.8871730258705669,4,True,0.8514976088598037,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 179,73,2,4,0.9881867101938239,3,True,0.8034231059652656,0.0,0.0,1.0,0.8253012048192772
Outer 180,72,4,3,0.9100077887310846,5,True,0.7264032217467908,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 181,66,5,4,0.89898511637722,2,True,0.7578655927510697,0.0,0.0,1.0,0.8253012048192772
Outer 182,51,4,4,0.6764085334591996,4,True,0.6936823559023408,0.0,0.0,1.0,0.8253012048192772
Outer 183,52,2,1,0.78885809416423,3,True,0.7837905864585955,0.0,0.0,1.0,0.8253012048192772
Outer 184,72,2,4,0.6378929383571922,8,True,0.727661716586962,0.0,0.0,0.9854014598540146,0.8132530120481928
Outer 185,71,3,4,0.7260903109508754,2,True,0.7158318650893531,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 186,51,2,3,0.6841766739405275,3,True,0.7218726403221747,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 187,74,4,4,0.7699678926780525,4,True,0.7485527309338033,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 188,57,2,4,0.7252397036170042,10,True,0.6810974075006293,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 189,69,4,4,0.6765661499345967,3,True,0.6856279889252455,0.0,0.0,1.0,0.8253012048192772
Outer 190,69,4,2,0.9205253376229142,7,True,0.7334507928517493,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 191,65,2,4,0.873869128536969,3,True,0.8197835388874906,0.0,0.0,1.0,0.8253012048192772
Outer 192,67,2,4,0.594869135534821,7,True,0.7518248175182483,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 193,62,4,3,0.9580519369869606,6,True,0.7301787062673043,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 194,59,4,2,0.980479984636954,3,True,0.5982884470173673,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 195,75,2,3,0.898102817414729,6,True,0.753838409262522,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 196,47,4,2,0.6079698619552467,8,True,0.7571104958469671,0.2285714285714286,0.13793103448275862,0.9854014598540146,0.8373493975903614
Outer 197,53,2,3,0.7073990420618865,4,True,0.7805184998741506,0.0,0.0,1.0,0.8253012048192772
Outer 198,55,2,3,0.969889835753268,2,True,0.7437704505411528,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 199,67,3,4,0.7500215501380159,8,True,0.699471432167128,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 200,75,5,2,0.7310536493287736,3,True,0.790838157563554,0.0,0.0,1.0,0.8253012048192772
Outer 201,64,4,2,0.8706176671841002,4,True,0.7795117040020136,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 202,61,2,2,0.9116935866441577,8,True,0.853007802668009,0.2424242424242424,0.13793103448275862,1.0,0.8493975903614458
Outer 203,68,4,4,0.8490116813037459,4,True,0.7337024918197835,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 204,69,5,4,0.6592040745564435,6,True,0.8142461615907374,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 205,56,5,3,0.8041876583840912,5,True,0.7364711804681601,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 206,40,3,1,0.8573958415448396,5,True,0.6821042033727662,0.2352941176470588,0.13793103448275862,0.9927007299270073,0.8433734939759037
Outer 207,48,3,1,0.6239036483929108,3,True,0.6977095393908885,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 208,75,5,2,0.9877683277682219,3,True,0.772212433929021,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 209,67,3,4,0.8165011783114333,7,True,0.7608859803674805,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 210,73,5,4,0.9940286120936935,3,True,0.7085325950163605,0.0,0.0,1.0,0.8253012048192772
Outer 211,74,4,4,0.8112533242881801,3,True,0.7636546690158571,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 212,72,5,2,0.6211941386531152,2,True,0.7150767681852505,0.0,0.0,1.0,0.8253012048192772
Outer 213,75,3,4,0.9598027408872333,5,True,0.7812735967782531,0.2424242424242424,0.13793103448275862,1.0,0.8493975903614458
Outer 214,68,4,4,0.8735970436902958,8,True,0.6700226529071232,0.0,0.0,1.0,0.8253012048192772
Outer 215,61,4,4,0.782081558418195,4,True,0.7568587968789328,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 216,68,2,3,0.8675701747016906,5,True,0.7364711804681601,0.0,0.0,1.0,0.8253012048192772
Outer 217,67,5,4,0.834327423129537,3,True,0.7749811225773975,0.0,0.0,1.0,0.8253012048192772
Outer 218,69,4,2,0.9916462962798029,3,True,0.7410017618927763,0.0,0.0,1.0,0.8253012048192772
Outer 219,56,2,3,0.9932954217797217,6,True,0.7659199597281651,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 220,57,3,1,0.9476231090642202,4,True,0.8275862068965517,0.2424242424242424,0.13793103448275862,1.0,0.8493975903614458
Outer 221,55,5,3,0.8181515148528882,2,True,0.6816008054366978,0.0,0.0,1.0,0.8253012048192772
Outer 222,71,2,4,0.648745153776688,6,True,0.6413289705512208,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 223,64,2,4,0.9580367859661535,3,True,0.8520010067958721,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 224,69,2,2,0.785932955297922,4,True,0.7485527309338031,0.0,0.0,1.0,0.8253012048192772
