,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,bootstrap,auc,f1,sensitivity,specificity,accuracy
Outer 63 - Inner 1,65,10,3,0.9523957814168316,26,True,0.7198590485779008,0.24242424242424243,0.13793103448275862,1.0,0.8493975903614458
Outer 63 - Inner 2,72,9,4,0.7003251707037841,19,True,0.7563553989428644,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 63 - Inner 3,165,8,4,0.7475204240701868,25,True,0.7923483513717594,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 63 - Inner 4,188,8,3,0.7469957017116331,25,True,0.7495595268059401,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 63 - Inner 5,115,6,4,0.7281827902432372,22,True,0.786559275106972,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 64 - Inner 0,63,9,3,0.5598216670358175,7,True,0.7397432670526051,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 64 - Inner 1,146,5,3,0.8765474884893449,7,True,0.745028945381324,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 64 - Inner 2,148,2,4,0.7168533265240589,28,True,0.7240120815504656,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 64 - Inner 3,143,6,4,0.7282972662974452,29,True,0.7953687389881701,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 64 - Inner 4,175,6,2,0.864167663341161,5,True,0.7696954442486786,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 64 - Inner 5,96,4,1,0.9636789349866322,16,True,0.7316889000755097,0.3333333333333333,0.20689655172413793,0.9927007299270073,0.8554216867469879
Outer 65 - Inner 0,177,10,2,0.9159442752039894,21,True,0.8021646111250944,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 65 - Inner 1,172,2,4,0.6745712777115398,30,True,0.8001510193808206,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 65 - Inner 2,93,5,3,0.8913349037932136,30,True,0.7354643845960231,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 65 - Inner 3,108,9,3,0.7717384954112727,18,True,0.777749811225774,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 65 - Inner 4,138,2,4,0.6245266803339964,12,True,0.7936068462119306,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 65 - Inner 5,66,10,2,0.5362494145373959,22,True,0.7654165617920966,0.06060606060606061,0.034482758620689655,0.9781021897810219,0.8132530120481928
Outer 66 - Inner 0,106,4,2,0.8451849064015746,23,True,0.7696954442486785,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 66 - Inner 1,138,9,4,0.5823440021281019,30,True,0.7797634029700479,0.125,0.06896551724137931,0.9927007299270073,0.8313253012048193
Outer 66 - Inner 2,153,10,4,0.8589310568388093,18,True,0.8122325698464636,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 66 - Inner 3,110,6,1,0.641628509479014,6,True,0.757110495846967,0.18181818181818182,0.10344827586206896,0.9927007299270073,0.8373493975903614
Outer 66 - Inner 4,155,3,4,0.9793397000887848,9,True,0.7968789327963756,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 66 - Inner 5,136,3,4,0.5667672803868752,29,True,0.7566070979108986,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 67 - Inner 0,174,6,2,0.9410012745463245,23,True,0.8225522275358671,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 67 - Inner 1,70,4,3,0.8920416558993669,27,True,0.7820286936823558,0.1875,0.10344827586206896,1.0,0.8433734939759037
Outer 67 - Inner 2,135,10,4,0.8281364496270018,17,True,0.8064434935816763,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 67 - Inner 3,127,9,1,0.6650087383545893,25,True,0.7420085577649131,0.24242424242424243,0.13793103448275862,1.0,0.8493975903614458
Outer 67 - Inner 4,149,7,4,0.5135904901482109,10,True,0.8029197080291971,0.0,0.0,1.0,0.8253012048192772
Outer 67 - Inner 5,65,5,1,0.8979077629952862,11,True,0.7553486030707275,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 68 - Inner 0,191,3,4,0.877738871470035,5,True,0.790838157563554,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 68 - Inner 1,179,3,3,0.6993425100353421,24,True,0.8119808708784294,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 68 - Inner 2,94,5,4,0.8306187443979984,19,True,0.7472942360936321,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 68 - Inner 3,144,2,2,0.8235236668183274,13,True,0.771205638056884,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 68 - Inner 4,140,4,1,0.9059418248016973,5,True,0.802919708029197,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 68 - Inner 5,77,9,1,0.5422836404886062,22,True,0.729801157815253,0.12121212121212122,0.06896551724137931,0.9854014598540146,0.8253012048192772
Outer 69 - Inner 0,69,9,2,0.6748168688458497,16,True,0.730933803171407,0.0,0.0,1.0,0.8253012048192772
Outer 69 - Inner 1,63,2,2,0.6802379139079865,18,True,0.7426378051849988,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 69 - Inner 2,146,7,2,0.7733404926199496,10,True,0.7153284671532847,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 69 - Inner 3,57,7,4,0.9011934162320593,13,True,0.7301787062673043,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 69 - Inner 4,166,4,4,0.8928554264337007,7,True,0.7475459350616663,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 69 - Inner 5,119,5,4,0.8229444390241903,18,True,0.7800151019380821,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 70 - Inner 0,143,4,4,0.7231994749475781,18,True,0.7221243392902089,0.11764705882352941,0.06896551724137931,0.9781021897810219,0.8192771084337349
Outer 70 - Inner 1,171,4,3,0.5726565715313319,16,True,0.745028945381324,0.0,0.0,0.9854014598540146,0.8132530120481928
Outer 70 - Inner 2,90,4,2,0.6416906319150151,9,True,0.737477976340297,0.0,0.0,0.9781021897810219,0.8072289156626506
Outer 70 - Inner 3,102,10,4,0.6507903695489642,22,True,0.7410017618927762,0.06060606060606061,0.034482758620689655,0.9781021897810219,0.8132530120481928
Outer 70 - Inner 4,56,3,2,0.6601992983433453,8,True,0.6901585703498616,0.06060606060606061,0.034482758620689655,0.9781021897810219,0.8132530120481928
Outer 70 - Inner 5,146,2,2,0.5888753224037564,6,True,0.7382330732443997,0.0625,0.034482758620689655,0.9854014598540146,0.8192771084337349
Outer 71 - Inner 0,142,8,3,0.7703412062235294,10,True,0.7785049081298767,0.0,0.0,1.0,0.8253012048192772
Outer 71 - Inner 1,120,2,2,0.9571453258394684,15,True,0.7696954442486785,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 71 - Inner 2,186,8,2,0.6047977707567136,26,True,0.7654165617920966,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 71 - Inner 3,155,10,2,0.6321694789460999,18,True,0.7545935061666247,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 71 - Inner 4,121,2,3,0.7082865946564894,6,True,0.7493078278379058,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 71 - Inner 5,184,6,4,0.6134820942507209,28,True,0.7540901082305562,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 72 - Inner 0,64,7,1,0.703348606170482,30,True,0.5460609111502642,0.0,0.0,0.9927007299270073,0.8192771084337349
Outer 72 - Inner 1,53,4,4,0.9519700577972232,25,True,0.5942612635288196,0.12903225806451613,0.06896551724137931,1.0,0.8373493975903614
Outer 72 - Inner 2,152,10,4,0.6887749665602945,16,True,0.6227032469166877,0.06451612903225806,0.034482758620689655,0.9927007299270073,0.8253012048192772
Outer 72 - Inner 3,138,2,3,0.8449708768829255,18,True,0.6038258243141204,0.0,0.0,1.0,0.8253012048192772
Outer 72 - Inner 4,194,6,3,0.6445657227384959,21,True,0.576264787314372,0.06666666666666667,0.034482758620689655,1.0,0.8313253012048193
Outer 72 - Inner 5,193,10,2,0.9851217085888018,28,True,0.5879687893279638,0.0,0.0,0.9927007299270073,0.8192771084337349
